X,Y
21.42,-5.905
21.42,-5.918
21.42,-5.905
21.42,-5.891
21.42,-5.579
21.42,-5.565
21.42,-5.552
21.42,-5.565
21.434,-5.891
21.434,-5.905
21.434,-5.891
21.434,-5.878
21.434,-5.593
21.434,-5.579
21.434,-5.565
21.434,-5.579
21.434,-0.312
21.434,-0.299
21.434,-0.312
21.434,-0.326
21.447,-5.878
21.447,-5.891
21.447,-5.878
21.447,-5.85
21.447,-5.606
21.447,-5.593
21.447,-5.579
21.447,-5.593
21.461,-5.85
21.461,-5.878
21.461,-5.85
21.461,-5.81
21.461,-5.62
21.461,-5.606
21.461,-5.593
21.461,-5.606
21.474,-5.81
21.474,-5.85
21.474,-5.81
21.474,-5.755
21.474,-5.633
21.474,-5.62
21.474,-5.606
21.474,-5.62
21.488,-5.755
21.488,-5.81
21.488,-5.755
21.488,-5.688
21.488,-5.647
21.488,-5.633
21.488,-5.62
21.488,-5.633
21.501,-5.688
21.501,-5.755
21.501,-5.688
21.501,-5.647
21.515,-5.633
21.515,-5.688
21.515,-5.633
21.515,-5.62
21.542,-5.62
21.542,-5.633
21.542,-5.62
21.542,-5.606
21.556,-5.606
21.556,-5.62
21.556,-5.606
21.556,-5.593
21.556,-4.887
21.556,-4.86
21.569,-5.593
21.569,-5.606
21.569,-5.593
21.569,-5.579
21.569,-4.9
21.569,-4.887
21.569,-4.86
21.569,-4.887
21.569,-4.86
21.569,-4.805
21.583,-4.887
21.583,-4.9
21.583,-4.805
21.583,-4.86
21.583,-4.805
21.583,-4.765
21.596,-5.579
21.596,-5.593
21.596,-5.579
21.596,-5.565
21.596,-4.765
21.596,-4.805
21.596,-4.765
21.596,-4.737
21.61,-4.737
21.61,-4.765
21.61,-4.737
21.61,-4.71
21.624,-5.565
21.624,-5.579
21.624,-5.565
21.624,-5.552
21.624,-4.71
21.624,-4.737
21.624,-4.71
21.624,-4.669
21.637,-5.552
21.637,-5.565
21.637,-5.552
21.637,-5.538
21.637,-4.669
21.637,-4.71
21.637,-4.669
21.637,-4.642
21.651,-5.538
21.651,-5.552
21.651,-5.538
21.651,-5.511
21.651,-4.642
21.651,-4.669
21.651,-4.642
21.651,-4.615
21.664,-5.511
21.664,-5.538
21.664,-5.511
21.664,-5.498
21.664,-4.615
21.664,-4.642
21.664,-4.615
21.664,-4.561
21.678,-5.498
21.678,-5.511
21.678,-5.498
21.678,-5.47
21.678,-4.561
21.678,-4.615
21.678,-4.561
21.678,-4.493
21.691,-5.47
21.691,-5.498
21.691,-5.47
21.691,-5.457
21.691,-4.493
21.691,-4.561
21.691,-4.493
21.691,-4.452
21.705,-5.457
21.705,-5.47
21.705,-5.457
21.705,-5.43
21.705,-4.452
21.705,-4.493
21.705,-4.452
21.705,-4.425
21.719,-5.43
21.719,-5.457
21.719,-5.43
21.719,-5.416
21.719,-4.425
21.719,-4.452
21.719,-4.425
21.719,-4.384
21.732,-5.416
21.732,-5.43
21.732,-5.416
21.732,-5.402
21.732,-4.384
21.732,-4.425
21.732,-4.384
21.732,-4.33
21.746,-4.33
21.746,-4.384
21.746,-4.33
21.746,-4.289
21.759,-5.402
21.759,-5.416
21.759,-5.402
21.759,-5.389
21.759,-4.289
21.759,-4.33
21.759,-4.289
21.759,-4.249
21.773,-5.389
21.773,-5.402
21.773,-5.389
21.773,-5.362
21.773,-4.249
21.773,-4.289
21.773,-4.249
21.773,-4.222
21.786,-5.362
21.786,-5.389
21.786,-5.362
21.786,-5.335
21.786,-4.222
21.786,-4.249
21.786,-4.222
21.786,-4.181
21.8,-5.335
21.8,-5.362
21.8,-5.335
21.8,-5.307
21.8,-4.181
21.8,-4.222
21.8,-4.181
21.8,-4.154
21.814,-5.307
21.814,-5.335
21.814,-5.307
21.814,-5.28
21.814,-4.154
21.814,-4.181
21.814,-4.154
21.814,-4.099
21.827,-5.28
21.827,-5.307
21.827,-5.28
21.827,-5.267
21.827,-4.099
21.827,-4.154
21.827,-4.099
21.827,-4.045
21.841,-5.267
21.841,-5.28
21.841,-5.267
21.841,-5.199
21.841,-4.045
21.841,-4.099
21.841,-4.045
21.841,-4.018
21.854,-5.199
21.854,-5.267
21.854,-5.199
21.854,-5.172
21.854,-4.018
21.854,-4.045
21.854,-4.018
21.854,-3.977
21.868,-5.172
21.868,-5.199
21.868,-5.172
21.868,-5.131
21.868,-3.977
21.868,-4.018
21.868,-3.977
21.868,-3.936
21.868,-0.299
21.868,-0.312
21.868,-0.299
21.868,-0.285
21.881,-5.131
21.881,-5.172
21.881,-5.131
21.881,-5.09
21.881,-3.936
21.881,-3.977
21.881,-3.936
21.881,-3.909
21.895,-5.09
21.895,-5.131
21.895,-5.09
21.895,-4.995
21.895,-3.909
21.895,-3.936
21.895,-3.909
21.895,-3.882
21.909,-4.995
21.909,-5.09
21.909,-4.995
21.909,-4.927
21.909,-3.882
21.909,-3.909
21.909,-3.882
21.909,-3.841
21.922,-4.927
21.922,-4.995
21.922,-4.927
21.922,-4.914
21.922,-3.841
21.922,-3.882
21.922,-3.841
21.922,-3.801
21.936,-4.914
21.936,-4.927
21.936,-4.914
21.936,-4.9
21.936,-3.801
21.936,-3.841
21.936,-3.801
21.936,-3.774
21.949,-3.774
21.949,-3.801
21.949,-3.774
21.949,-3.706
21.963,-4.9
21.963,-4.914
21.963,-4.9
21.963,-4.887
21.963,-3.706
21.963,-3.774
21.963,-3.706
21.963,-3.679
21.976,-4.887
21.976,-4.9
21.976,-4.887
21.976,-4.873
21.976,-3.679
21.976,-3.706
21.976,-3.679
21.976,-3.611
21.976,-0.312
21.976,-0.299
21.976,-0.285
21.976,-0.299
21.99,-4.873
21.99,-4.887
21.99,-4.873
21.99,-4.86
21.99,-3.611
21.99,-3.679
21.99,-3.611
21.99,-3.584
22.004,-4.86
22.004,-4.873
22.004,-4.86
22.004,-4.846
22.004,-3.584
22.004,-3.611
22.004,-3.584
22.004,-3.57
22.017,-4.846
22.017,-4.86
22.017,-4.846
22.017,-4.832
22.017,-3.57
22.017,-3.584
22.017,-3.57
22.017,-3.543
22.031,-4.832
22.031,-4.846
22.031,-4.832
22.031,-4.805
22.031,-3.543
22.031,-3.57
22.031,-3.543
22.031,-3.502
22.044,-4.805
22.044,-4.832
22.044,-4.805
22.044,-4.778
22.044,-3.502
22.044,-3.543
22.044,-3.502
22.044,-3.475
22.058,-4.778
22.058,-4.805
22.058,-4.778
22.058,-4.751
22.058,-3.475
22.058,-3.502
22.058,-3.475
22.058,-3.434
22.071,-4.751
22.071,-4.778
22.071,-4.751
22.071,-4.737
22.071,-3.434
22.071,-3.475
22.071,-3.434
22.071,-3.407
22.085,-4.737
22.085,-4.751
22.085,-4.737
22.085,-4.724
22.085,-3.407
22.085,-3.434
22.085,-3.407
22.085,-3.353
22.099,-4.724
22.099,-4.737
22.099,-4.724
22.099,-4.697
22.099,-3.353
22.099,-3.407
22.099,-3.353
22.099,-3.339
22.112,-4.697
22.112,-4.724
22.112,-4.697
22.112,-4.683
22.112,-3.339
22.112,-3.353
22.112,-3.339
22.112,-3.285
22.126,-4.683
22.126,-4.697
22.126,-4.683
22.126,-4.669
22.126,-3.285
22.126,-3.339
22.126,-3.285
22.126,-3.258
22.139,-4.669
22.139,-4.683
22.139,-4.669
22.139,-4.656
22.139,-3.258
22.139,-3.285
22.139,-3.258
22.139,-3.217
22.153,-4.656
22.153,-4.669
22.153,-4.656
22.153,-4.629
22.153,-3.217
22.153,-3.258
22.153,-3.217
22.153,-3.19
22.167,-4.629
22.167,-4.656
22.167,-4.629
22.167,-4.602
22.167,-3.19
22.167,-3.217
22.167,-3.19
22.167,-3.149
22.18,-4.602
22.18,-4.629
22.18,-4.602
22.18,-4.574
22.18,-3.149
22.18,-3.19
22.18,-3.149
22.18,-3.122
22.194,-4.574
22.194,-4.602
22.194,-4.574
22.194,-4.561
22.194,-3.122
22.194,-3.149
22.194,-3.122
22.194,-3.095
22.207,-4.561
22.207,-4.574
22.207,-4.561
22.207,-4.534
22.207,-3.095
22.207,-3.122
22.207,-3.095
22.207,-3.054
22.221,-4.534
22.221,-4.561
22.221,-4.534
22.221,-4.52
22.221,-3.054
22.221,-3.095
22.221,-3.054
22.221,-3.027
22.234,-4.52
22.234,-4.534
22.234,-4.52
22.234,-4.479
22.234,-3.027
22.234,-3.054
22.234,-3.027
22.234,-3
22.248,-4.479
22.248,-4.52
22.248,-4.479
22.248,-4.452
22.248,-3
22.248,-3.027
22.248,-3
22.248,-2.973
22.262,-4.452
22.262,-4.479
22.262,-4.452
22.262,-4.439
22.262,-2.973
22.262,-3
22.262,-2.973
22.262,-2.946
22.275,-4.439
22.275,-4.452
22.275,-4.439
22.275,-4.425
22.275,-2.946
22.275,-2.973
22.275,-2.946
22.275,-2.905
22.289,-4.425
22.289,-4.439
22.289,-4.425
22.289,-4.398
22.289,-2.905
22.289,-2.946
22.289,-2.905
22.289,-2.878
22.302,-4.398
22.302,-4.425
22.302,-4.398
22.302,-4.384
22.302,-2.878
22.302,-2.905
22.302,-2.878
22.302,-2.851
22.316,-4.384
22.316,-4.398
22.316,-4.384
22.316,-4.371
22.316,-2.851
22.316,-2.878
22.316,-2.851
22.316,-2.823
22.316,-0.326
22.316,-0.312
22.316,-0.299
22.316,-0.312
22.329,-4.371
22.329,-4.384
22.329,-4.371
22.329,-4.344
22.329,-2.823
22.329,-2.851
22.329,-2.823
22.329,-2.796
22.329,-0.339
22.329,-0.326
22.329,-0.312
22.329,-0.326
22.343,-4.344
22.343,-4.371
22.343,-4.344
22.343,-4.317
22.343,-2.796
22.343,-2.823
22.343,-2.796
22.343,-2.756
22.343,-0.353
22.343,-0.339
22.343,-0.326
22.343,-0.339
22.357,-4.317
22.357,-4.344
22.357,-4.317
22.357,-4.289
22.357,-2.756
22.357,-2.796
22.357,-2.756
22.357,-2.688
22.37,-4.289
22.37,-4.317
22.37,-4.289
22.37,-4.276
22.37,-2.688
22.37,-2.756
22.37,-2.688
22.37,-2.661
22.37,-0.367
22.37,-0.353
22.37,-0.339
22.37,-0.353
22.384,-4.276
22.384,-4.289
22.384,-4.276
22.384,-4.262
22.384,-2.661
22.384,-2.688
22.384,-2.661
22.384,-2.647
22.384,-0.38
22.384,-0.367
22.384,-0.353
22.384,-0.367
22.397,-4.262
22.397,-4.276
22.397,-4.262
22.397,-4.249
22.397,-2.647
22.397,-2.661
22.397,-2.647
22.397,-2.62
22.397,-0.516
22.397,-0.407
22.397,-0.394
22.397,-0.38
22.397,-0.367
22.397,-0.38
22.411,-4.249
22.411,-4.262
22.411,-4.249
22.411,-4.222
22.411,-2.62
22.411,-2.647
22.411,-2.62
22.411,-2.593
22.411,-0.557
22.411,-0.516
22.411,-0.407
22.411,-0.516
22.411,-0.407
22.411,-0.394
22.424,-4.222
22.424,-4.249
22.424,-4.222
22.424,-4.208
22.424,-2.593
22.424,-2.62
22.424,-2.593
22.424,-2.566
22.424,-0.57
22.424,-0.557
22.424,-0.516
22.424,-0.557
22.424,-0.394
22.424,-0.407
22.438,-4.208
22.438,-4.222
22.438,-4.208
22.438,-4.181
22.438,-2.566
22.438,-2.593
22.438,-2.566
22.438,-2.552
22.438,-0.557
22.438,-0.57
22.452,-4.181
22.452,-4.208
22.452,-4.181
22.452,-4.154
22.452,-2.552
22.452,-2.566
22.452,-2.552
22.452,-2.525
22.465,-4.154
22.465,-4.181
22.465,-4.154
22.465,-4.14
22.465,-2.525
22.465,-2.552
22.465,-2.525
22.465,-2.498
22.479,-4.14
22.479,-4.154
22.479,-4.14
22.479,-4.127
22.479,-2.498
22.479,-2.525
22.479,-2.498
22.479,-2.47
22.492,-4.127
22.492,-4.14
22.492,-4.127
22.492,-4.113
22.492,-2.47
22.492,-2.498
22.492,-2.47
22.492,-2.443
22.506,-4.113
22.506,-4.127
22.506,-4.113
22.506,-4.099
22.506,-2.443
22.506,-2.47
22.506,-2.443
22.506,-2.403
22.519,-4.099
22.519,-4.113
22.519,-4.099
22.519,-4.086
22.519,-2.403
22.519,-2.443
22.519,-2.403
22.519,-2.348
22.533,-4.086
22.533,-4.099
22.533,-4.086
22.533,-4.045
22.533,-2.348
22.533,-2.403
22.533,-2.348
22.533,-2.294
22.547,-4.045
22.547,-4.086
22.547,-4.045
22.547,-4.018
22.547,-2.294
22.547,-2.348
22.547,-2.294
22.547,-2.267
22.547,-0.38
22.547,-0.394
22.547,-0.38
22.547,-0.367
22.56,-4.018
22.56,-4.045
22.56,-4.018
22.56,-4.004
22.56,-2.267
22.56,-2.294
22.56,-2.267
22.56,-2.253
22.574,-4.004
22.574,-4.018
22.574,-4.004
22.574,-3.991
22.574,-2.253
22.574,-2.267
22.574,-2.253
22.574,-2.226
22.587,-3.991
22.587,-4.004
22.587,-3.991
22.587,-3.896
22.587,-2.226
22.587,-2.253
22.587,-2.226
22.587,-2.213
22.601,-3.896
22.601,-3.991
22.601,-3.896
22.601,-3.841
22.601,-2.213
22.601,-2.226
22.601,-2.213
22.601,-2.185
22.614,-3.841
22.614,-3.896
22.614,-3.841
22.614,-3.828
22.614,-2.185
22.614,-2.213
22.614,-2.185
22.614,-2.118
22.628,-3.828
22.628,-3.841
22.628,-3.828
22.628,-3.814
22.628,-2.118
22.628,-2.185
22.628,-2.118
22.628,-2.077
22.642,-3.814
22.642,-3.828
22.642,-3.814
22.642,-3.801
22.642,-2.077
22.642,-2.118
22.642,-2.077
22.642,-2.063
22.655,-3.801
22.655,-3.814
22.655,-3.801
22.655,-3.787
22.655,-2.063
22.655,-2.077
22.655,-2.063
22.655,-2.036
22.669,-3.787
22.669,-3.801
22.669,-3.787
22.669,-3.774
22.669,-2.036
22.669,-2.063
22.669,-2.036
22.669,-2.023
22.682,-3.774
22.682,-3.787
22.682,-3.774
22.682,-3.76
22.682,-2.023
22.682,-2.036
22.682,-2.023
22.682,-1.982
22.696,-3.76
22.696,-3.774
22.696,-3.76
22.696,-3.733
22.696,-1.982
22.696,-2.023
22.696,-1.982
22.696,-1.941
22.709,-3.733
22.709,-3.76
22.709,-3.733
22.709,-3.719
22.709,-1.941
22.709,-1.982
22.709,-1.941
22.709,-1.9
22.723,-3.719
22.723,-3.733
22.723,-3.719
22.723,-3.624
22.723,-1.9
22.723,-1.941
22.723,-1.9
22.723,-1.887
22.737,-3.624
22.737,-3.719
22.737,-3.624
22.737,-3.584
22.737,-1.887
22.737,-1.9
22.737,-1.887
22.737,-1.873
22.75,-3.584
22.75,-3.624
22.75,-3.584
22.75,-3.556
22.75,-1.873
22.75,-1.887
22.75,-1.873
22.75,-1.86
22.764,-3.556
22.764,-3.584
22.764,-3.556
22.764,-3.543
22.764,-1.86
22.764,-1.873
22.764,-1.86
22.764,-1.846
22.777,-3.543
22.777,-3.556
22.777,-3.543
22.777,-3.529
22.777,-1.846
22.777,-1.86
22.777,-1.846
22.777,-1.833
22.791,-3.529
22.791,-3.543
22.791,-3.529
22.791,-3.516
22.791,-1.833
22.791,-1.846
22.791,-1.833
22.791,-1.819
22.804,-3.516
22.804,-3.529
22.804,-3.516
22.804,-3.502
22.804,-1.819
22.804,-1.833
22.804,-1.819
22.804,-1.765
22.818,-3.502
22.818,-3.516
22.818,-3.502
22.818,-3.489
22.818,-1.765
22.818,-1.819
22.818,-1.765
22.818,-1.724
22.832,-3.489
22.832,-3.502
22.832,-3.489
22.832,-3.475
22.832,-1.724
22.832,-1.765
22.832,-1.724
22.832,-1.697
22.845,-3.475
22.845,-3.489
22.845,-3.475
22.845,-3.353
22.845,-1.697
22.845,-1.724
22.845,-1.697
22.845,-1.67
22.859,-3.353
22.859,-3.475
22.859,-3.353
22.859,-3.326
22.859,-1.67
22.859,-1.697
22.859,-1.67
22.859,-1.656
22.872,-3.326
22.872,-3.353
22.872,-3.326
22.872,-3.312
22.872,-1.656
22.872,-1.67
22.872,-1.656
22.872,-1.629
22.886,-3.312
22.886,-3.326
22.886,-3.312
22.886,-3.299
22.886,-1.629
22.886,-1.656
22.886,-1.629
22.886,-1.602
22.9,-3.299
22.9,-3.312
22.9,-3.299
22.9,-3.285
22.9,-1.602
22.9,-1.629
22.9,-1.602
22.9,-1.575
22.913,-3.285
22.913,-3.299
22.913,-3.285
22.913,-3.271
22.913,-1.575
22.913,-1.602
22.913,-1.575
22.913,-1.561
22.927,-3.271
22.927,-3.285
22.927,-3.271
22.927,-3.244
22.927,-1.561
22.927,-1.575
22.927,-1.561
22.927,-1.507
22.94,-3.244
22.94,-3.271
22.94,-3.244
22.94,-3.231
22.94,-1.507
22.94,-1.561
22.94,-1.507
22.94,-1.48
22.954,-3.231
22.954,-3.244
22.954,-3.231
22.954,-3.217
22.954,-1.48
22.954,-1.507
22.954,-1.48
22.954,-1.466
22.967,-3.217
22.967,-3.231
22.967,-3.217
22.967,-3.203
22.967,-1.466
22.967,-1.48
22.967,-1.466
22.967,-1.439
22.967,-0.394
22.967,-0.38
22.981,-3.203
22.981,-3.217
22.981,-3.203
22.981,-3.163
22.981,-1.439
22.981,-1.466
22.981,-1.439
22.981,-1.412
22.981,-0.502
22.981,-0.489
22.981,-0.421
22.981,-0.394
22.981,-0.367
22.981,-0.353
22.995,-3.163
22.995,-3.203
22.995,-3.163
22.995,-3.122
22.995,-1.412
22.995,-1.439
22.995,-1.412
22.995,-1.371
22.995,-0.516
22.995,-0.502
22.995,-0.489
22.995,-0.475
22.995,-0.434
22.995,-0.421
22.995,-0.353
22.995,-0.339
23.008,-3.122
23.008,-3.163
23.008,-3.122
23.008,-3.095
23.008,-1.371
23.008,-1.412
23.008,-1.371
23.008,-1.344
23.008,-1.249
23.008,-1.235
23.008,-0.502
23.008,-0.516
23.008,-0.475
23.008,-0.434
23.008,-0.339
23.008,-0.326
23.022,-3.095
23.022,-3.122
23.022,-3.095
23.022,-3.027
23.022,-1.344
23.022,-1.371
23.022,-1.344
23.022,-1.317
23.022,-0.489
23.022,-0.502
23.022,-0.326
23.022,-0.312
23.035,-3.027
23.035,-3.095
23.035,-3.027
23.035,-2.973
23.035,-1.317
23.035,-1.344
23.035,-1.317
23.035,-1.29
23.035,-1.262
23.035,-1.249
23.035,-1.235
23.035,-1.249
23.035,-0.502
23.035,-0.489
23.035,-0.312
23.035,-0.299
23.049,-2.973
23.049,-3.027
23.049,-2.973
23.049,-2.959
23.049,-1.29
23.049,-1.317
23.049,-1.29
23.049,-1.262
23.049,-0.516
23.049,-0.502
23.049,-0.299
23.049,-0.285
23.062,-2.959
23.062,-2.973
23.062,-2.959
23.062,-2.932
23.062,-1.262
23.062,-1.29
23.062,-0.529
23.062,-0.516
23.076,-2.932
23.076,-2.959
23.076,-2.932
23.076,-2.918
23.09,-2.918
23.09,-2.932
23.09,-2.918
23.09,-2.891
23.103,-2.891
23.103,-2.918
23.103,-2.891
23.103,-2.878
23.117,-2.878
23.117,-2.891
23.117,-2.878
23.117,-2.823
23.117,-1.249
23.117,-1.262
23.117,-1.249
23.117,-1.235
23.117,-0.543
23.117,-0.529
23.13,-2.823
23.13,-2.878
23.13,-2.823
23.13,-2.81
23.13,-1.235
23.13,-1.208
23.13,-0.557
23.13,-0.543
23.144,-2.81
23.144,-2.823
23.144,-2.81
23.144,-2.783
23.144,-1.262
23.144,-1.249
23.144,-1.208
23.144,-1.249
23.144,-1.208
23.144,-1.086
23.144,-0.285
23.144,-0.271
23.157,-2.783
23.157,-2.81
23.157,-2.783
23.157,-2.769
23.157,-1.276
23.157,-1.262
23.157,-1.249
23.157,-1.262
23.157,-1.086
23.157,-1.208
23.157,-1.086
23.157,-1.059
23.157,-0.57
23.157,-0.557
23.157,-0.271
23.157,-0.258
23.171,-2.769
23.171,-2.783
23.171,-2.769
23.171,-2.756
23.171,-1.29
23.171,-1.276
23.171,-1.262
23.171,-1.276
23.171,-1.059
23.171,-1.086
23.171,-1.059
23.171,-1.045
23.185,-2.756
23.185,-2.769
23.185,-2.756
23.185,-2.742
23.185,-1.045
23.185,-1.059
23.185,-1.045
23.185,-1.032
23.198,-1.303
23.198,-1.29
23.198,-1.276
23.198,-1.29
23.198,-1.032
23.198,-1.045
23.198,-1.032
23.198,-1.018
23.212,-2.742
23.212,-2.756
23.212,-2.742
23.212,-2.728
23.212,-1.018
23.212,-0.977
23.212,-0.258
23.212,-0.231
23.225,-2.728
23.225,-2.742
23.225,-2.728
23.225,-2.715
23.225,-1.29
23.225,-1.303
23.225,-0.977
23.225,-1.018
23.225,-0.977
23.225,-0.964
23.225,-0.231
23.225,-0.217
23.239,-2.715
23.239,-2.728
23.239,-2.715
23.239,-2.701
23.239,-0.964
23.239,-0.977
23.239,-0.964
23.239,-0.937
23.239,-0.217
23.239,-0.204
23.252,-2.701
23.252,-2.715
23.252,-2.701
23.252,-2.688
23.252,-1.045
23.252,-1.032
23.252,-1.018
23.252,-1.032
23.252,-0.937
23.252,-0.964
23.252,-0.584
23.252,-0.57
23.266,-2.688
23.266,-2.701
23.266,-2.688
23.266,-2.674
23.266,-1.032
23.266,-1.045
23.266,-0.204
23.266,-0.19
23.28,-2.674
23.28,-2.688
23.28,-2.674
23.28,-2.593
23.28,-0.19
23.28,-0.176
23.293,-2.593
23.293,-2.674
23.293,-2.593
23.293,-2.552
23.307,-2.552
23.307,-2.593
23.307,-2.552
23.307,-2.538
23.32,-2.538
23.32,-2.552
23.32,-2.538
23.32,-2.511
23.32,-0.176
23.32,-0.163
23.334,-2.511
23.334,-2.538
23.334,-2.511
23.334,-2.498
23.347,-2.498
23.347,-2.511
23.347,-2.498
23.347,-2.484
23.347,-0.597
23.347,-0.584
23.361,-2.484
23.361,-2.498
23.361,-2.484
23.361,-2.47
23.361,-0.611
23.361,-0.597
23.375,-2.47
23.375,-2.484
23.375,-2.47
23.375,-2.443
23.375,-0.163
23.375,-0.149
23.388,-2.443
23.388,-2.47
23.388,-2.443
23.388,-2.416
23.388,-0.624
23.388,-0.611
23.402,-2.416
23.402,-2.443
23.402,-2.416
23.402,-2.362
23.402,-0.706
23.402,-0.679
23.415,-2.362
23.415,-2.416
23.415,-2.362
23.415,-2.335
23.415,-0.679
23.415,-0.706
23.415,-0.679
23.415,-0.638
23.429,-2.335
23.429,-2.362
23.429,-2.335
23.429,-2.321
23.429,-0.638
23.429,-0.679
23.429,-0.638
23.429,-0.624
23.429,-0.149
23.429,-0.136
23.442,-2.321
23.442,-2.335
23.442,-2.321
23.442,-2.308
23.442,-0.611
23.442,-0.638
23.456,-2.308
23.456,-2.321
23.456,-2.308
23.456,-2.294
23.456,-0.584
23.456,-0.611
23.47,-2.294
23.47,-2.308
23.47,-2.294
23.47,-2.28
23.47,-0.57
23.47,-0.584
23.483,-0.557
23.483,-0.57
23.497,-2.28
23.497,-2.294
23.497,-2.28
23.497,-2.267
23.51,-2.267
23.51,-2.28
23.51,-2.267
23.51,-2.24
23.51,-0.136
23.51,-0.122
23.51,-0.543
23.51,-0.557
23.524,-2.24
23.524,-2.267
23.524,-2.24
23.524,-2.226
23.524,-0.529
23.524,-0.543
23.537,-2.226
23.537,-2.24
23.537,-2.226
23.537,-2.185
23.537,-0.434
23.537,-0.529
23.551,-2.185
23.551,-2.226
23.551,-2.185
23.551,-2.145
23.565,-2.145
23.565,-2.185
23.565,-2.145
23.565,-2.104
23.578,-2.104
23.578,-2.145
23.578,-2.104
23.578,-2.09
23.592,-2.09
23.592,-2.104
23.592,-2.09
23.592,-2.036
23.605,-2.036
23.605,-2.09
23.605,-2.036
23.605,-1.995
23.605,-0.421
23.605,-0.434
23.619,-1.995
23.619,-2.036
23.619,-1.995
23.619,-1.982
23.619,-0.122
23.619,-0.136
23.633,-1.982
23.633,-1.995
23.633,-1.982
23.633,-1.968
23.633,-0.136
23.633,-0.149
23.633,-0.407
23.633,-0.421
23.646,-1.968
23.646,-1.982
23.646,-1.968
23.646,-1.955
23.646,-0.149
23.646,-0.163
23.646,-0.367
23.646,-0.407
23.66,-1.955
23.66,-1.968
23.66,-1.955
23.66,-1.941
23.66,-0.163
23.66,-0.176
23.66,-0.339
23.66,-0.367
23.673,-0.326
23.673,-0.339
23.687,-1.941
23.687,-1.955
23.687,-1.941
23.687,-1.928
23.687,-0.176
23.687,-0.19
23.687,-0.299
23.687,-0.326
23.7,-1.928
23.7,-1.941
23.7,-1.928
23.7,-1.887
23.7,-0.19
23.7,-0.217
23.7,-0.285
23.7,-0.299
23.714,-1.887
23.714,-1.928
23.714,-1.887
23.714,-1.86
23.714,-0.217
23.714,-0.258
23.714,-0.271
23.714,-0.285
23.728,-1.86
23.728,-1.887
23.728,-1.86
23.728,-1.833
23.741,-1.833
23.741,-1.86
23.741,-1.833
23.741,-1.819
23.755,-1.819
23.755,-1.833
23.755,-1.819
23.755,-1.805
23.768,-1.805
23.768,-1.819
23.768,-1.805
23.768,-1.792
23.768,-0.258
23.768,-0.271
23.782,-1.792
23.782,-1.805
23.782,-1.792
23.782,-1.778
23.795,-1.778
23.795,-1.792
23.795,-1.778
23.795,-1.765
23.809,-1.765
23.809,-1.778
23.809,-1.765
23.809,-1.751
23.823,-1.751
23.823,-1.765
23.823,-1.751
23.823,-1.737
23.836,-1.737
23.836,-1.751
23.836,-1.737
23.836,-1.71
23.85,-1.71
23.85,-1.737
23.85,-1.71
23.85,-1.683
23.863,-1.683
23.863,-1.71
23.863,-1.683
23.863,-1.656
23.877,-1.656
23.877,-1.683
23.877,-1.656
23.877,-1.642
23.89,-1.642
23.89,-1.656
23.89,-1.642
23.89,-1.629
23.904,-1.629
23.904,-1.642
23.904,-1.629
23.904,-1.602
23.918,-1.602
23.918,-1.629
23.918,-1.602
23.918,-1.561
23.931,-1.561
23.931,-1.602
23.931,-1.561
23.931,-1.52
23.945,-1.52
23.945,-1.561
23.945,-1.52
23.945,-1.507
23.958,-1.507
23.958,-1.52
23.958,-1.507
23.958,-1.493
23.972,-1.493
23.972,-1.507
23.972,-1.493
23.972,-1.466
23.985,-1.466
23.985,-1.493
23.985,-1.466
23.985,-1.452
23.999,-1.452
23.999,-1.466
23.999,-1.452
23.999,-1.425
24.013,-1.425
24.013,-1.452
24.013,-1.425
24.013,-1.398
24.026,-1.398
24.026,-1.425
24.026,-1.398
24.026,-1.357
24.04,-1.357
24.04,-1.398
24.04,-1.357
24.04,-1.344
24.053,-1.344
24.053,-1.357
24.053,-1.344
24.053,-1.33
24.067,-1.33
24.067,-1.344
24.067,-1.33
24.067,-1.317
24.08,-1.317
24.08,-1.33
24.08,-1.317
24.08,-1.303
24.094,-1.303
24.094,-1.317
24.094,-1.303
24.094,-1.29
24.108,-1.29
24.108,-1.303
24.108,-1.29
24.108,-1.262
24.121,-1.262
24.121,-1.29
24.121,-1.262
24.121,-1.222
24.135,-1.222
24.135,-1.262
24.135,-1.222
24.135,-1.167
24.148,-1.167
24.148,-1.222
24.148,-1.167
24.148,-1.154
24.162,-1.154
24.162,-1.167
24.162,-1.154
24.162,-1.14
24.175,-1.14
24.175,-1.154
24.175,-1.14
24.175,-1.127
24.203,-1.127
24.203,-1.14
24.203,-1.127
24.203,-1.113
24.216,-1.113
24.216,-1.127
24.216,-1.113
24.216,-1.1
24.243,-1.1
24.243,-1.113
24.243,-1.1
24.243,-1.086
24.257,-1.086
24.257,-1.1
24.257,-1.086
24.257,-1.072
24.271,-1.072
24.271,-1.086
24.271,-1.072
24.271,-1.045
24.284,-1.045
24.284,-1.072
24.284,-1.045
24.284,-1.032
24.298,-1.032
24.298,-1.045
24.298,-1.032
24.298,-0.991
24.311,-0.991
24.311,-1.032
24.311,-0.991
24.311,-0.977
24.325,-0.977
24.325,-0.991
24.325,-0.977
24.325,-0.95
24.338,-0.95
24.338,-0.977
24.338,-0.95
24.338,-0.937
24.352,-0.937
24.352,-0.95
24.352,-0.937
24.352,-0.923
24.366,-0.923
24.366,-0.937
24.366,-0.923
24.366,-0.896
24.379,-0.896
